path,name,extension,size_bytes,mtime_utc,is_text_candidate,is_binary_or_asset,is_package_manifest,path_score,path_reasons
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hig-patterns/references/charting-data.md,charting-data.md,.md,9846,2026-06-23T09:20:12Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hig-patterns/references/collaboration-and-sharing.md,collaboration-and-sharing.md,.md,10567,2026-06-23T09:20:12Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hig-patterns/references/drag-and-drop.md,drag-and-drop.md,.md,17359,2026-06-23T09:20:12Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hig-patterns/references/entering-data.md,entering-data.md,.md,6335,2026-06-23T09:20:12Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hig-patterns/references/feedback.md,feedback.md,.md,5776,2026-06-23T09:20:12Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hig-patterns/references/file-management.md,file-management.md,.md,14128,2026-06-23T09:20:12Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hig-patterns/references/going-full-screen.md,going-full-screen.md,.md,9102,2026-06-23T09:20:12Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hig-patterns/references/launching.md,launching.md,.md,7505,2026-06-23T09:20:12Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hig-patterns/references/live-viewing-apps.md,live-viewing-apps.md,.md,7729,2026-06-23T09:20:12Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hig-patterns/references/loading.md,loading.md,.md,5310,2026-06-23T09:20:12Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hig-patterns/references/managing-accounts.md,managing-accounts.md,.md,11388,2026-06-23T09:20:12Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hig-patterns/references/managing-notifications.md,managing-notifications.md,.md,9157,2026-06-23T09:20:12Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hig-patterns/references/modality.md,modality.md,.md,7463,2026-06-23T09:20:12Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hig-patterns/references/multitasking.md,multitasking.md,.md,11925,2026-06-23T09:20:12Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hig-patterns/references/offering-help.md,offering-help.md,.md,11639,2026-06-23T09:20:12Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hig-patterns/references/onboarding.md,onboarding.md,.md,7057,2026-06-23T09:20:12Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hig-patterns/references/playing-audio.md,playing-audio.md,.md,16350,2026-06-23T09:20:12Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hig-patterns/references/playing-haptics.md,playing-haptics.md,.md,18693,2026-06-23T09:20:12Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hig-patterns/references/playing-video.md,playing-video.md,.md,21038,2026-06-23T09:20:12Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hig-patterns/references/printing.md,printing.md,.md,4633,2026-06-23T09:20:12Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hig-patterns/references/ratings-and-reviews.md,ratings-and-reviews.md,.md,4768,2026-06-23T09:20:12Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hig-patterns/references/searching.md,searching.md,.md,7544,2026-06-23T09:20:12Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hig-patterns/references/settings.md,settings.md,.md,8639,2026-06-23T09:20:12Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hig-patterns/references/undo-and-redo.md,undo-and-redo.md,.md,5908,2026-06-23T09:20:12Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hig-patterns/references/workouts.md,workouts.md,.md,7826,2026-06-23T09:20:12Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hig-platforms/SKILL.md,SKILL.md,.md,5061,2026-06-23T09:20:12Z,True,False,False,215,"[""filename:skill.md+120"", ""filename-token:skill+45"", ""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hig-platforms/references/designing-for-games.md,designing-for-games.md,.md,21962,2026-06-23T09:20:12Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hig-platforms/references/designing-for-ios.md,designing-for-ios.md,.md,5564,2026-06-23T09:20:12Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hig-platforms/references/designing-for-ipados.md,designing-for-ipados.md,.md,5268,2026-06-23T09:20:12Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hig-platforms/references/designing-for-macos.md,designing-for-macos.md,.md,5273,2026-06-23T09:20:12Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hig-platforms/references/designing-for-tvos.md,designing-for-tvos.md,.md,4456,2026-06-23T09:20:12Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hig-platforms/references/designing-for-visionos.md,designing-for-visionos.md,.md,9841,2026-06-23T09:20:12Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hig-platforms/references/designing-for-watchos.md,designing-for-watchos.md,.md,6334,2026-06-23T09:20:12Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hig-project-context/SKILL.md,SKILL.md,.md,4692,2026-06-23T09:20:12Z,True,False,False,215,"[""filename:skill.md+120"", ""filename-token:skill+45"", ""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hig-technologies/SKILL.md,SKILL.md,.md,7504,2026-06-23T09:20:12Z,True,False,False,215,"[""filename:skill.md+120"", ""filename-token:skill+45"", ""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hig-technologies/references/airplay.md,airplay.md,.md,11533,2026-06-23T09:20:13Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hig-technologies/references/always-on.md,always-on.md,.md,5748,2026-06-23T09:20:13Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hig-technologies/references/apple-pay.md,apple-pay.md,.md,49450,2026-06-23T09:20:13Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hig-technologies/references/augmented-reality.md,augmented-reality.md,.md,33846,2026-06-23T09:20:13Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hig-technologies/references/carekit.md,carekit.md,.md,25081,2026-06-23T09:20:13Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hig-technologies/references/carplay.md,carplay.md,.md,10158,2026-06-23T09:20:13Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hig-technologies/references/game-center.md,game-center.md,.md,26555,2026-06-23T09:20:13Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hig-technologies/references/generative-ai.md,generative-ai.md,.md,19669,2026-06-23T09:20:13Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hig-technologies/references/healthkit.md,healthkit.md,.md,13247,2026-06-23T09:20:13Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hig-technologies/references/homekit.md,homekit.md,.md,33500,2026-06-23T09:20:13Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hig-technologies/references/icloud.md,icloud.md,.md,5552,2026-06-23T09:20:13Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hig-technologies/references/id-verifier.md,id-verifier.md,.md,6681,2026-06-23T09:20:13Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hig-technologies/references/imessage-apps-and-stickers.md,imessage-apps-and-stickers.md,.md,7716,2026-06-23T09:20:13Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hig-technologies/references/in-app-purchase.md,in-app-purchase.md,.md,35610,2026-06-23T09:20:13Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hig-technologies/references/live-photos.md,live-photos.md,.md,4443,2026-06-23T09:20:13Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hig-technologies/references/mac-catalyst.md,mac-catalyst.md,.md,16041,2026-06-23T09:20:13Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hig-technologies/references/machine-learning.md,machine-learning.md,.md,47365,2026-06-23T09:20:13Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hig-technologies/references/maps.md,maps.md,.md,24171,2026-06-23T09:20:13Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hig-technologies/references/nfc.md,nfc.md,.md,4421,2026-06-23T09:20:13Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hig-technologies/references/photo-editing.md,photo-editing.md,.md,3051,2026-06-23T09:20:13Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hig-technologies/references/researchkit.md,researchkit.md,.md,13841,2026-06-23T09:20:13Z,True,False,False,65,"[""path-token:skills+50"", ""path-token:research+15""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hig-technologies/references/shareplay.md,shareplay.md,.md,20278,2026-06-23T09:20:13Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hig-technologies/references/shazamkit.md,shazamkit.md,.md,3345,2026-06-23T09:20:13Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hig-technologies/references/sign-in-with-apple.md,sign-in-with-apple.md,.md,29548,2026-06-23T09:20:13Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hig-technologies/references/siri.md,siri.md,.md,61580,2026-06-23T09:20:13Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hig-technologies/references/tap-to-pay-on-iphone.md,tap-to-pay-on-iphone.md,.md,22809,2026-06-23T09:20:13Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hig-technologies/references/voiceover.md,voiceover.md,.md,10206,2026-06-23T09:20:13Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hig-technologies/references/wallet.md,wallet.md,.md,53796,2026-06-23T09:20:13Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/high-end-visual-design/SKILL.md,SKILL.md,.md,11532,2026-06-23T09:20:13Z,True,False,False,215,"[""filename:skill.md+120"", ""filename-token:skill+45"", ""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hono/SKILL.md,SKILL.md,.md,10752,2026-06-23T09:20:13Z,True,False,False,215,"[""filename:skill.md+120"", ""filename-token:skill+45"", ""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hosted-agents/SKILL.md,SKILL.md,.md,12034,2026-06-23T09:20:13Z,True,False,False,215,"[""filename:skill.md+120"", ""filename-token:skill+45"", ""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hosted-agents-v2-py/SKILL.md,SKILL.md,.md,9518,2026-06-23T09:20:13Z,True,False,False,215,"[""filename:skill.md+120"", ""filename-token:skill+45"", ""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hr-pro/SKILL.md,SKILL.md,.md,8608,2026-06-23T09:20:13Z,True,False,False,215,"[""filename:skill.md+120"", ""filename-token:skill+45"", ""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/html-injection-testing/SKILL.md,SKILL.md,.md,13292,2026-06-23T09:20:13Z,True,False,False,215,"[""filename:skill.md+120"", ""filename-token:skill+45"", ""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hubspot-automation/SKILL.md,SKILL.md,.md,9725,2026-06-23T09:20:13Z,True,False,False,215,"[""filename:skill.md+120"", ""filename-token:skill+45"", ""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hubspot-integration/SKILL.md,SKILL.md,.md,20194,2026-06-23T09:20:14Z,True,False,False,215,"[""filename:skill.md+120"", ""filename-token:skill+45"", ""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hugging-face-cli/SKILL.md,SKILL.md,.md,17217,2026-06-23T09:20:14Z,True,False,False,215,"[""filename:skill.md+120"", ""filename-token:skill+45"", ""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hugging-face-community-evals/SKILL.md,SKILL.md,.md,6899,2026-06-23T09:20:14Z,True,False,False,215,"[""filename:skill.md+120"", ""filename-token:skill+45"", ""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hugging-face-community-evals/examples/.env.example,.env.example,.example,159,2026-06-23T09:20:14Z,False,False,False,85,"[""filename-token:example+15"", ""path-token:examples+20"", ""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hugging-face-community-evals/examples/USAGE_EXAMPLES.md,USAGE_EXAMPLES.md,.md,2062,2026-06-23T09:20:14Z,True,False,False,85,"[""filename-token:example+15"", ""path-token:examples+20"", ""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hugging-face-community-evals/scripts/inspect_eval_uv.py,inspect_eval_uv.py,.py,3004,2026-06-23T09:20:14Z,True,False,False,75,"[""filename-token:eval+25"", ""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hugging-face-community-evals/scripts/inspect_vllm_uv.py,inspect_vllm_uv.py,.py,9119,2026-06-23T09:20:14Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hugging-face-community-evals/scripts/lighteval_vllm_uv.py,lighteval_vllm_uv.py,.py,9204,2026-06-23T09:20:14Z,True,False,False,75,"[""filename-token:eval+25"", ""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hugging-face-dataset-viewer/SKILL.md,SKILL.md,.md,5056,2026-06-23T09:20:14Z,True,False,False,215,"[""filename:skill.md+120"", ""filename-token:skill+45"", ""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hugging-face-datasets/SKILL.md,SKILL.md,.md,17003,2026-06-23T09:20:14Z,True,False,False,215,"[""filename:skill.md+120"", ""filename-token:skill+45"", ""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hugging-face-evaluation/SKILL.md,SKILL.md,.md,23222,2026-06-23T09:20:14Z,True,False,False,215,"[""filename:skill.md+120"", ""filename-token:skill+45"", ""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hugging-face-gradio/examples.md,examples.md,.md,14481,2026-06-23T09:20:14Z,True,False,False,65,"[""filename-token:example+15"", ""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hugging-face-gradio/SKILL.md,SKILL.md,.md,25211,2026-06-23T09:20:14Z,True,False,False,215,"[""filename:skill.md+120"", ""filename-token:skill+45"", ""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hugging-face-jobs/index.html,index.html,.html,7682,2026-06-23T09:20:14Z,False,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hugging-face-jobs/SKILL.md,SKILL.md,.md,31684,2026-06-23T09:20:14Z,True,False,False,215,"[""filename:skill.md+120"", ""filename-token:skill+45"", ""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hugging-face-jobs/references/hardware_guide.md,hardware_guide.md,.md,8279,2026-06-23T09:20:14Z,True,False,False,70,"[""filename-token:guide+20"", ""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hugging-face-jobs/references/hub_saving.md,hub_saving.md,.md,7644,2026-06-23T09:20:14Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hugging-face-jobs/references/token_usage.md,token_usage.md,.md,13424,2026-06-23T09:20:14Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hugging-face-jobs/references/troubleshooting.md,troubleshooting.md,.md,10242,2026-06-23T09:20:14Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hugging-face-jobs/scripts/cot-self-instruct.py,cot-self-instruct.py,.py,24883,2026-06-23T09:20:14Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hugging-face-jobs/scripts/finepdfs-stats.py,finepdfs-stats.py,.py,17115,2026-06-23T09:20:14Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hugging-face-jobs/scripts/generate-responses.py,generate-responses.py,.py,20518,2026-06-23T09:20:14Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hugging-face-model-trainer/SKILL.md,SKILL.md,.md,27864,2026-06-23T09:20:14Z,True,False,False,215,"[""filename:skill.md+120"", ""filename-token:skill+45"", ""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hugging-face-model-trainer/references/gguf_conversion.md,gguf_conversion.md,.md,9854,2026-06-23T09:20:14Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hugging-face-model-trainer/references/hardware_guide.md,hardware_guide.md,.md,6778,2026-06-23T09:20:14Z,True,False,False,70,"[""filename-token:guide+20"", ""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hugging-face-model-trainer/references/hub_saving.md,hub_saving.md,.md,8501,2026-06-23T09:20:14Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hugging-face-model-trainer/references/local_training_macos.md,local_training_macos.md,.md,8324,2026-06-23T09:20:14Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hugging-face-model-trainer/references/reliability_principles.md,reliability_principles.md,.md,10867,2026-06-23T09:20:14Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hugging-face-model-trainer/references/trackio_guide.md,trackio_guide.md,.md,5784,2026-06-23T09:20:14Z,True,False,False,70,"[""filename-token:guide+20"", ""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hugging-face-model-trainer/references/training_methods.md,training_methods.md,.md,5011,2026-06-23T09:20:14Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hugging-face-model-trainer/references/training_patterns.md,training_patterns.md,.md,6127,2026-06-23T09:20:15Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hugging-face-model-trainer/references/troubleshooting.md,troubleshooting.md,.md,8858,2026-06-23T09:20:15Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hugging-face-model-trainer/references/unsloth.md,unsloth.md,.md,8005,2026-06-23T09:20:15Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hugging-face-model-trainer/scripts/convert_to_gguf.py,convert_to_gguf.py,.py,13801,2026-06-23T09:20:15Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hugging-face-model-trainer/scripts/dataset_inspector.py,dataset_inspector.py,.py,15683,2026-06-23T09:20:15Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hugging-face-model-trainer/scripts/estimate_cost.py,estimate_cost.py,.py,4854,2026-06-23T09:20:15Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hugging-face-model-trainer/scripts/train_dpo_example.py,train_dpo_example.py,.py,3118,2026-06-23T09:20:15Z,True,False,False,65,"[""filename-token:example+15"", ""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hugging-face-model-trainer/scripts/train_grpo_example.py,train_grpo_example.py,.py,2384,2026-06-23T09:20:15Z,True,False,False,65,"[""filename-token:example+15"", ""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hugging-face-model-trainer/scripts/train_sft_example.py,train_sft_example.py,.py,3343,2026-06-23T09:20:15Z,True,False,False,65,"[""filename-token:example+15"", ""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hugging-face-model-trainer/scripts/unsloth_sft_example.py,unsloth_sft_example.py,.py,16854,2026-06-23T09:20:15Z,True,False,False,65,"[""filename-token:example+15"", ""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hugging-face-paper-publisher/SKILL.md,SKILL.md,.md,17256,2026-06-23T09:20:15Z,True,False,False,215,"[""filename:skill.md+120"", ""filename-token:skill+45"", ""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hugging-face-paper-publisher/examples/example_usage.md,example_usage.md,.md,8478,2026-06-23T09:20:15Z,True,False,False,85,"[""filename-token:example+15"", ""path-token:examples+20"", ""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hugging-face-paper-publisher/references/quick_reference.md,quick_reference.md,.md,4499,2026-06-23T09:20:15Z,True,False,False,70,"[""filename-token:reference+20"", ""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hugging-face-paper-publisher/scripts/paper_manager.py,paper_manager.py,.py,21926,2026-06-23T09:20:15Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hugging-face-paper-publisher/templates/arxiv.md,arxiv.md,.md,7318,2026-06-23T09:20:15Z,True,False,False,70,"[""path-token:templates+20"", ""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hugging-face-paper-publisher/templates/ml-report.md,ml-report.md,.md,6865,2026-06-23T09:20:15Z,True,False,False,70,"[""path-token:templates+20"", ""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hugging-face-paper-publisher/templates/modern.md,modern.md,.md,6431,2026-06-23T09:20:15Z,True,False,False,70,"[""path-token:templates+20"", ""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hugging-face-paper-publisher/templates/standard.md,standard.md,.md,3180,2026-06-23T09:20:15Z,True,False,False,70,"[""path-token:templates+20"", ""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hugging-face-papers/SKILL.md,SKILL.md,.md,9543,2026-06-23T09:20:15Z,True,False,False,215,"[""filename:skill.md+120"", ""filename-token:skill+45"", ""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hugging-face-tool-builder/SKILL.md,SKILL.md,.md,5924,2026-06-23T09:20:15Z,True,False,False,215,"[""filename:skill.md+120"", ""filename-token:skill+45"", ""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hugging-face-trackio/SKILL.md,SKILL.md,.md,5081,2026-06-23T09:20:16Z,True,False,False,215,"[""filename:skill.md+120"", ""filename-token:skill+45"", ""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hugging-face-trackio/.claude-plugin/plugin.json,plugin.json,.json,694,2026-06-23T09:20:16Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hugging-face-trackio/references/alerts.md,alerts.md,.md,5950,2026-06-23T09:20:16Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hugging-face-trackio/references/logging_metrics.md,logging_metrics.md,.md,4853,2026-06-23T09:20:16Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hugging-face-trackio/references/retrieving_metrics.md,retrieving_metrics.md,.md,8707,2026-06-23T09:20:16Z,True,False,False,50,"[""path-token:skills+50""]"
